goos: darwin
goarch: arm64
pkg: github.com/slachiewicz/go-avro-bench
cpu: Apple M1
BenchmarkEncodingDecode/flat/binary/typed/hamba-8   	 7915773	       155.9 ns/op	     105 B/op	       1 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1330531	       837.0 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1447550	       866.0 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1465365	       832.8 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1314834	      1623 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1224308	       939.2 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1299272	       988.0 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1367334	       856.6 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1403082	       906.4 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1413926	       837.7 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1658629	       718.3 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1686951	       879.8 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1475425	       830.5 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1535646	       714.8 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1667906	       711.6 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1641388	       717.8 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1679348	       711.5 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1691245	       742.2 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1690858	       715.4 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 1610864	       720.4 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1000000	      1011 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1250156	       898.1 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1347526	       814.0 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1492930	       818.9 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1472926	       873.9 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1464817	       812.2 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1386703	       803.6 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1474574	       813.2 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1465894	       806.7 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1467900	       822.7 ns/op	     690 B/op	      10 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  559678	      2230 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  552949	      2187 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  593998	      2166 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  576576	      2183 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  564441	      2151 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  503656	      2375 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  541494	      2315 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  555987	      2160 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  551151	      2152 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  584569	      2118 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  511855	      2166 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  564667	      2159 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  565754	      2070 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  598635	      2096 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  570279	      2077 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  605554	      2064 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  608580	      2075 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  598776	      2050 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  552277	      2057 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  586796	      2024 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  992356	      1261 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  977832	      1245 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  938397	      1234 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  976764	      1247 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  998952	      1226 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1262 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  915409	      1312 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  994773	      1231 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  958230	      1529 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	  859384	      1404 ns/op	    1106 B/op	      22 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  660178	      1752 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  679082	      1743 ns/op	    2400 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  692269	      1615 ns/op	    2400 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  791505	      1578 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  802926	      1583 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  730113	      1586 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  795548	      1559 ns/op	    2400 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  784422	      1596 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  738666	      1590 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  780550	      1586 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  573364	      2049 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  567367	      2101 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  548862	      2110 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  577900	      2003 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  604594	      2015 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  623034	      2109 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  584823	      2010 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  601509	      2067 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  600487	      2046 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  576628	      2041 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1100 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1102 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1106 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1228 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1162 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1237 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1212 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1271 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1218 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1207 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	  946555	      1141 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1110 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1107 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1105 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1107 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1121 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1150 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1108 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1068 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1000000	      1062 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  234562	      5244 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  227816	      5248 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  221780	      5351 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  233775	      5340 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  231610	      5377 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  217137	      5340 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  230544	      5206 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  225866	      5308 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  226315	      5323 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  228110	      5308 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  225602	      5918 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  227367	      6200 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  185406	      5439 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  224280	      5332 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  217732	      5324 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  235742	      5269 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  222698	      5266 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  220609	      5340 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  227284	      5310 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  229974	      5287 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  341565	      3503 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  325906	      3492 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  344462	      3544 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  347882	      3498 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  356738	      3527 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  341763	      3570 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  330823	      3750 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  339046	      3600 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  352138	      3681 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  329181	      3506 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  244281	      5137 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  235940	      5253 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  236085	      5324 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  232906	      5198 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  221578	      5544 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  222907	      5619 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  205002	      5384 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  231020	      5321 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  176217	      5823 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  241230	      5628 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  198144	      5927 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  206520	      5857 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  202575	      5877 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  201524	      5806 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  210807	      5883 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  204415	      5907 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  202406	      5942 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  202152	      5916 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  206233	      5935 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  205696	      5947 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  113671	     11196 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  111966	     11143 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  112347	     11307 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  111932	     12722 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  102955	     11902 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  101666	     10808 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  111338	     10728 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  113041	     10672 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  114842	     10688 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  112869	     10740 ns/op	   10627 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   99631	     12110 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   96714	     11989 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   96904	     12239 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   97186	     12207 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   99558	     12177 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   97588	     11970 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  100759	     12093 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  101952	     12151 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   98176	     11836 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   97976	     11807 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  568909	      2059 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  600145	      2064 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  576625	      2108 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  566554	      2091 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  541117	      2160 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  589605	      2119 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  600724	      2067 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  602070	      2027 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  540589	      2049 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  566961	      1985 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1095 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1086 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1143 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1119 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1206 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	  988077	      1169 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1140 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1130 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1258 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1144 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1043 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1120 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1076 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1066 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1096 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1081 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1131 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1121 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1133 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1000000	      1111 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  225076	      5329 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  220243	      5443 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  224486	      5240 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  226623	      5239 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  240199	      5527 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  231511	      5320 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  223069	      5422 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  225619	      5399 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  217660	      5350 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  240198	      5587 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  213871	      5540 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  223682	      5453 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  216606	      5769 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  227800	      5456 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  224670	      5546 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  222153	      5680 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  230092	      5587 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  225807	      5500 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  218235	      5490 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  222811	      5386 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  331894	      3638 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/twmb-8               	  320316	      3598 ns/op	    2707 B/op	      22 allocs/op
