goos: darwin
goarch: arm64
pkg: github.com/slachiewicz/go-avro-bench
cpu: Apple M1
BenchmarkSRDecode/flat/goavro-plain-8         	  778746	      1421 ns/op	    1152 B/op	      24 allocs/op
BenchmarkSREncodeCoerced/wide/iskorotkov-8             	   74886	     15908 ns/op	    7959 B/op	      90 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  113845	     10527 ns/op	    5709 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  115393	     10641 ns/op	    5708 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  115316	     10578 ns/op	    5708 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  114463	     10542 ns/op	    5708 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  114625	     10522 ns/op	    5708 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  112412	     10931 ns/op	    5708 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  110701	     11027 ns/op	    5709 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  109616	     10972 ns/op	    5708 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  108222	     10914 ns/op	    5709 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-bare-8              	  113136	     10853 ns/op	    5709 B/op	      85 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	  103299	     11744 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   98568	     12577 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   93481	     13251 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	  100183	     12465 ns/op	   11816 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   93262	     12517 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   90008	     13090 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   80853	     13005 ns/op	   11816 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	  101334	     13020 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   80592	     12867 ns/op	   11815 B/op	     132 allocs/op
BenchmarkSREncodeCoerced/wide/twmb-wrapped-8           	   94711	     12916 ns/op	   11816 B/op	     132 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4504566	       324.4 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4373950	       280.1 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4169170	       282.2 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 3739857	       303.1 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4113586	       264.5 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4516736	       266.9 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4119720	       312.5 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4178646	       337.8 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4373653	       258.1 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-native-8        	 4635534	       261.9 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1303770	       954.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1289792	       941.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1275758	       954.4 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1258815	       966.0 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1276674	       925.7 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1304182	       934.5 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1306508	       910.9 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1297276	       917.1 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	 1272248	      1213 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-plain-textual-8       	  982680	      1401 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4146975	       264.3 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4694396	       259.8 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4780908	       315.1 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4744033	       254.2 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4800396	       272.4 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4698812	       248.1 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4703764	       251.9 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4678552	       248.8 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4975047	       253.1 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-native-8      	 4660105	       249.2 ns/op	     448 B/op	      10 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1309557	       922.3 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1293676	       974.7 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1250898	       931.1 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1271001	       919.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1000000	      1004 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1000000	      1060 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1320950	       912.9 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1326350	       905.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1321825	       920.8 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/flat/goavro-stdjson-textual-8     	 1322400	      1063 ns/op	     712 B/op	      14 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1351753	       880.5 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1146174	       884.4 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1411221	       861.1 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1417447	       852.5 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1412749	       855.1 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1420300	       865.2 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1355667	       850.7 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1414875	       853.8 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1396489	       876.1 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-native-8      	 1421392	       879.2 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  416413	      2914 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  398100	      3096 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  366322	      2939 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  416020	      2894 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  415424	      2922 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  412940	      2885 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  414656	      2893 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  403899	      2891 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  412297	      2896 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-plain-textual-8     	  414385	      2964 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1422477	       847.1 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1422607	       847.2 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1427116	       845.0 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1418958	       849.2 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1000000	      1032 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1410127	       844.5 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1389188	       878.7 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1406428	       846.5 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1384302	       881.5 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-native-8    	 1372081	       867.8 ns/op	    1688 B/op	      35 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  401296	      2894 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  421202	      2904 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  408697	      2926 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  411648	      3004 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  407324	      3450 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  400982	      3062 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  399957	      2945 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  419440	      2866 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  421286	      2962 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/nested/goavro-stdjson-textual-8   	  392989	      2942 ns/op	    2696 B/op	      36 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1127 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1123 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1145 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1110 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1114 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1138 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1129 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1136 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1101 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-native-8       	 1000000	      1136 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  670756	      1798 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  681160	      1790 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  670286	      1827 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  678430	      1855 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  683257	      1839 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  677008	      1948 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  684367	      1859 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  685989	      1795 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  670243	      2174 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-plain-textual-8      	  671116	      1804 ns/op	    1592 B/op	      24 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1095 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	  910968	      1123 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1120 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1140 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1117 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1137 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1145 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1130 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1121 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-native-8     	 1000000	      1124 ns/op	    2416 B/op	      49 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  724704	      1609 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  739134	      1618 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  743660	      1623 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  754149	      1619 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  734578	      1629 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  757974	      1632 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  751418	      1619 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  747736	      1607 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  718291	      1611 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/union/goavro-stdjson-textual-8    	  741524	      1648 ns/op	    1032 B/op	      20 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  327967	      4317 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  318955	      3630 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  342543	      3597 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  328486	      3814 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  311880	      3973 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  339973	      3664 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  337782	      3599 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  336796	      3788 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  305878	      3931 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-native-8        	  285925	      3971 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  198182	      6257 ns/op	    5344 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  199063	      6282 ns/op	    5343 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  201009	      6334 ns/op	    5346 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  196552	      6126 ns/op	    5346 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  199803	      6215 ns/op	    5344 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  201372	      5995 ns/op	    5343 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  198380	      6072 ns/op	    5345 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  201536	      6206 ns/op	    5347 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  197310	      6097 ns/op	    5344 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-plain-textual-8       	  199875	      6080 ns/op	    5343 B/op	      76 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  336494	      3561 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  339152	      3581 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  336860	      3605 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  339010	      3560 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  339199	      3585 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  332480	      3608 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  338080	      3587 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  341226	      3548 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  335419	      3560 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-native-8      	  338226	      3745 ns/op	    9672 B/op	      82 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  226351	      5313 ns/op	    4124 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  224486	      5322 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  217975	      6170 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  184401	      5536 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  220858	      5307 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  221552	      5271 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  232018	      6023 ns/op	    4123 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  228446	      5230 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  231439	      5412 ns/op	    4122 B/op	      55 allocs/op
BenchmarkDecodeStage/wide/goavro-stdjson-textual-8     	  230257	      5222 ns/op	    4122 B/op	      55 allocs/op
PASS
