goos: darwin
goarch: arm64
pkg: github.com/slachiewicz/go-avro-bench
cpu: Apple M1
BenchmarkEncodingDecode/flat/binary/typed/hamba-8   	 9858519	       123.4 ns/op	     105 B/op	       1 allocs/op
BenchmarkEncodingDecode/union/textual/dynamic/goavro-8                  	  519388	      2232 ns/op	    2800 B/op	      91 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1951212	       629.2 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1942717	       626.7 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1848849	       625.6 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1920850	       658.1 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1923636	       618.4 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1901232	       619.9 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1920277	       622.1 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1886389	       641.9 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1935961	       618.9 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/hamba-8               	 1948106	       642.7 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2266983	       516.5 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2345416	       509.6 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2367222	       521.0 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2314046	       522.0 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2281291	       528.8 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2325990	       511.7 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2327130	       511.2 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2325723	       517.4 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2333541	       512.4 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/iskorotkov-8          	 2330187	       518.9 ns/op	     711 B/op	      11 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1935382	       617.4 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1927863	       614.1 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1888544	       619.7 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1945063	       621.6 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1931263	       620.5 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1946608	       618.1 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1949737	       617.2 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1941277	       617.0 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1950604	       629.3 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/typed/twmb-8                	 1955890	       627.1 ns/op	     687 B/op	       9 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  707169	      1613 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  794024	      1583 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  774898	      1588 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  736148	      1581 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  773031	      1584 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  776977	      1567 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  706890	      1573 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  772168	      1566 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  767158	      1619 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/hamba-8             	  787629	      1593 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  768348	      1580 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  753286	      1604 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  789208	      1591 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  777361	      1571 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  755817	      1578 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  787315	      1568 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  708441	      1650 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  734251	      1589 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  786859	      1582 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/iskorotkov-8        	  671830	      1575 ns/op	    1271 B/op	      34 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1331130	       938.2 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1253277	       916.8 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1248757	      1008 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1007 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1194 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1043 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1102 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1105 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1084 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/twmb-8              	 1000000	      1070 ns/op	    1103 B/op	      21 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  779838	      1361 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  908487	      1330 ns/op	    2400 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  915349	      1366 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  765914	      1413 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  912459	      1351 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  899468	      1488 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  885211	      1409 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  901576	      1404 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  903868	      1347 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/union/single-object/dynamic/goavro-8            	  942608	      1332 ns/op	    2392 B/op	      47 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  582075	      1869 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  669484	      1828 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  677858	      1809 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  669658	      1928 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  635752	      1900 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  639208	      1967 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  627928	      2003 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  579558	      1979 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  622371	      1909 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/hamba-8                       	  633290	      1877 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1309564	       919.7 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1302648	       929.3 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1305027	       920.9 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1251282	       976.3 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1247966	       995.6 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1294502	       937.4 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1342526	       915.6 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1290145	      1018 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1000000	      1004 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/iskorotkov-8                  	 1247305	      1024 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1254349	       970.6 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1252358	       964.1 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1229185	       952.7 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1275838	      1022 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1249761	       956.7 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1266488	       956.1 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1259800	       962.0 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1261448	       957.9 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1237470	       945.2 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/typed/twmb-8                        	 1237003	       962.0 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  221461	      4963 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  253024	      4772 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  258967	      4762 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  255538	      4756 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  252576	      4680 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  257556	      4746 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  258500	      4685 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  233480	      4863 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  257366	      4672 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/hamba-8                     	  253854	      4684 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  240279	      5051 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  255408	      4942 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  240534	      4765 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  258493	      4847 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  249361	      4768 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  256881	      5042 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  244434	      4857 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  247854	      4753 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  260848	      4713 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/iskorotkov-8                	  258001	      5198 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  381879	      3180 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  379605	      3130 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  408042	      3055 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  390862	      3144 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  379706	      3103 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  347914	      3258 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  379860	      3230 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  377862	      3396 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  378882	      3200 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/twmb-8                      	  357127	      3248 ns/op	    2707 B/op	      22 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  272532	      4526 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  269719	      4619 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  265156	      4590 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  245778	      4558 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  263920	      4681 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  253598	      4574 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  222976	      4934 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  264177	      5075 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  265584	      4555 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/binary/dynamic/goavro-8                    	  267267	      4633 ns/op	    9672 B/op	      82 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  187466	      5743 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  217976	      5889 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  213195	      5633 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  214614	      5785 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  204206	      5726 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  186970	      5876 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  209386	      5732 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  211990	      5774 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  204127	      5566 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/typed/twmb-8                       	  217578	      5878 ns/op	    1499 B/op	      25 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  124561	     10132 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  121558	      9637 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  122212	      9775 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  123712	      9677 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  115024	      9692 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  123948	     10224 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  119397	      9648 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  122445	     10396 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  116358	     10166 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/twmb-8                     	  114555	      9802 ns/op	   10628 B/op	      86 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  118222	     10349 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  120003	     11053 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  107396	     10461 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  117298	     10478 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  117978	     10040 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  116718	     10729 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   93739	     10922 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	   97064	     10482 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  120130	     10271 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/textual/dynamic/goavro-8                   	  118302	     10167 ns/op	   11616 B/op	     276 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  604556	      1875 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  632823	      1936 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  655296	      1863 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  678296	      1921 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  678868	      2005 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  622042	      1814 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  661762	      1824 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  633285	      1796 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  677298	      1821 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/hamba-8                	  678109	      1813 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1345896	       888.2 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1333942	       912.2 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1245429	      1157 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1116 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1071 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1043 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1073 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	 1000000	      1077 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	  984338	      1183 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/iskorotkov-8           	  975106	      1995 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1143264	      1020 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1245028	       952.2 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1276190	       996.7 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1254270	       986.4 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1251819	       955.8 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1277155	       953.4 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1271649	       958.8 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1202571	       975.6 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1270359	      1005 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/typed/twmb-8                 	 1274767	       947.4 ns/op	     626 B/op	      21 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  239442	      4869 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  246511	      4807 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  236164	      5086 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  239146	      5094 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  222194	      6055 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  199246	     12319 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	   77978	     14265 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	   97176	     12890 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  115195	      9734 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/hamba-8              	  155712	      7646 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  178692	      6183 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  223681	      8551 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  117718	     10269 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  128575	      9347 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  201462	      5035 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  249582	      4971 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  242404	      5014 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  212889	      5132 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  205407	      9133 ns/op	    3467 B/op	      79 allocs/op
BenchmarkEncodingDecode/wide/single-object/dynamic/iskorotkov-8         	  115208	      8921 ns/op	    3467 B/op	      79 allocs/op
