goos: darwin
goarch: arm64
pkg: github.com/slachiewicz/go-avro-bench
cpu: Apple M1
BenchmarkDecodeDynamic/flat/hamba-8         	 1541840	       757.7 ns/op	     585 B/op	      19 allocs/op
BenchmarkParse/nested/goavro-8              	   52774	     31359 ns/op	   22597 B/op	     444 allocs/op
BenchmarkParse/nested/goavro-8              	   38877	     32036 ns/op	   22599 B/op	     444 allocs/op
BenchmarkParse/union/hamba-8                	   19230	     56238 ns/op	   63521 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   18153	     65099 ns/op	   63523 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   18807	     99330 ns/op	   63523 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   18994	     63101 ns/op	   63522 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   16497	     62167 ns/op	   63522 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   18266	     62981 ns/op	   63523 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   19326	     63003 ns/op	   63523 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   17041	     62328 ns/op	   63525 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   19959	     59178 ns/op	   63524 B/op	    1207 allocs/op
BenchmarkParse/union/hamba-8                	   19747	     70494 ns/op	   63521 B/op	    1207 allocs/op
BenchmarkParse/union/twmb-8                 	   53259	     24639 ns/op	   37520 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   53382	     22087 ns/op	   37520 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   61310	     23716 ns/op	   37520 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   50146	     23416 ns/op	   37519 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   53176	     22949 ns/op	   37519 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   55552	     27845 ns/op	   37520 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   52492	     20453 ns/op	   37519 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   61600	     23483 ns/op	   37520 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   48926	     29307 ns/op	   37520 B/op	     377 allocs/op
BenchmarkParse/union/twmb-8                 	   45064	     25897 ns/op	   37519 B/op	     377 allocs/op
BenchmarkParse/union/goavro-8               	   34622	     37762 ns/op	   23521 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   31407	     38474 ns/op	   23517 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   33810	     36850 ns/op	   23520 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   34533	     33892 ns/op	   23524 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   38289	     31958 ns/op	   23523 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   36834	     29888 ns/op	   23522 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   37052	     30558 ns/op	   23525 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   40532	     30836 ns/op	   23521 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   37293	     29706 ns/op	   23526 B/op	     499 allocs/op
BenchmarkParse/union/goavro-8               	   42000	     31934 ns/op	   23528 B/op	     499 allocs/op
BenchmarkParse/wide/hamba-8                 	    4161	    289290 ns/op	  284868 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    4083	    298036 ns/op	  284869 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    3849	    289368 ns/op	  284873 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    4585	    266997 ns/op	  284865 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    4632	    284744 ns/op	  284865 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    5008	    337690 ns/op	  284864 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    3416	    325561 ns/op	  284869 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    3966	    290905 ns/op	  284864 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    4027	    285232 ns/op	  284868 B/op	    5262 allocs/op
BenchmarkParse/wide/hamba-8                 	    4788	    270184 ns/op	  284866 B/op	    5262 allocs/op
BenchmarkParse/wide/twmb-8                  	    9039	    141279 ns/op	  232488 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	    8654	    128852 ns/op	  232492 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	   10000	    107197 ns/op	  232486 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	   10000	    119663 ns/op	  232488 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	   10000	    110552 ns/op	  232484 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	    8662	    133610 ns/op	  232483 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	    9800	    134796 ns/op	  232486 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	    9619	    113344 ns/op	  232485 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	   10000	    109994 ns/op	  232485 B/op	    2058 allocs/op
BenchmarkParse/wide/twmb-8                  	   10000	    135098 ns/op	  232485 B/op	    2058 allocs/op
BenchmarkParse/wide/goavro-8                	   12345	     98962 ns/op	  100446 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12436	     98138 ns/op	  100454 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12207	     96537 ns/op	  100460 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12408	     96826 ns/op	  100458 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12326	     97243 ns/op	  100460 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   10000	    100839 ns/op	  100467 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12109	    100424 ns/op	  100463 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12364	     98175 ns/op	  100457 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   12175	    101197 ns/op	  100468 B/op	    2013 allocs/op
BenchmarkParse/wide/goavro-8                	   10000	    132064 ns/op	  100451 B/op	    2013 allocs/op
PASS
